Bus_no,From,To,Link,Bus_Name,Bus_Type,Bus_Dept,Bus_Arrival,Duration,Rating,Price,Seats
688,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 191266,Non AC Seater/Sleeper,18:05:00,23:40:00,05h 35m,4.1,365,17
689,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 190078,Non AC Seater,18:30:00,00:45:00,06h 15m,4.1,290,42
690,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 191912,Non AC Seater,19:00:00,01:00:00,06h 00m,4.1,290,42
691,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 193248,Non AC Seater,20:15:00,02:00:00,05h 45m,4.1,313,33
692,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 195346,Non AC Seater/Sleeper,20:30:00,02:50:00,06h 20m,4.1,369,30
693,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 195800,AC Seater,21:31:00,02:00:00,04h 29m,4.1,485,23
694,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,RSRTC - 184201,Non AC Seater,22:55:00,04:00:00,05h 05m,4.1,290,41
695,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Zingbus Plus,AC Seater/Sleeper,23:35:00,03:55:00,04h 20m,4.1,424,17
696,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Sagwan Travels,AC Seater/Sleeper,22:30:00,04:10:00,05h 40m,4.1,630,28
697,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Gajraj Travels,AC Seater/Sleeper,18:15:00,22:35:00,04h 20m,4.1,850,22
698,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Shrinath® Travel Agency Pvt. Ltd.,AC Seater/Sleeper,23:45:00,03:30:00,03h 45m,4.1,900,20
699,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Anita Maya Travels,AC Seater/Sleeper,20:30:00,01:15:00,04h 45m,4.1,857,41
700,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Raj travels,AC Seater/Sleeper,21:00:00,02:00:00,05h 00m,4.1,699,18
701,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Rishabh travels,AC Seater/Sleeper,23:11:00,04:31:00,05h 20m,4.1,629,15
702,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,B R Travels,AC Seater/Sleeper,22:30:00,02:00:00,03h 30m,4.1,1700,36
703,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Raj Travel,AC Seater/Sleeper,21:00:00,02:00:00,05h 00m,4.1,1100,36
704,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,SURYAVANSHI TRAVELS,AC Seater/Sleeper,20:20:00,01:20:00,05h 00m,4.1,700,19
705,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Mahalaxmi Travels,AC Seater/Sleeper,19:00:00,23:40:00,04h 40m,4.1,499,19
706,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jain Parshwanath Travels,AC Seater/Sleeper,22:30:00,03:30:00,05h 00m,4.1,650,36
707,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Mahalaxmi Travels,AC Seater/Sleeper,21:30:00,02:30:00,05h 00m,4.1,499,26
708,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Shrinath® Travel Agency Pvt. Ltd.,AC Seater/Sleeper,17:30:00,22:20:00,04h 50m,4.1,1000,36
709,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Gayatri Travels,Non AC Seater/Sleeper,22:30:00,05:00:00,06h 30m,4.1,360,25
710,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Neeraj travels,AC Seater/Sleeper,23:20:00,04:25:00,05h 05m,4.1,600,31
711,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Parshwanath Travel Pvt. Ltd,AC Seater/Sleeper,19:30:00,00:30:00,05h 00m,4.1,452,29
712,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Mahalaxmi Travels,AC Seater/Sleeper,22:15:00,02:45:00,04h 30m,4.1,399,24
713,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Neeraj travels,AC Seater/Sleeper,21:45:00,04:15:00,06h 30m,4.1,400,37
714,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Sagwan Travels,AC Seater/Sleeper,20:10:00,01:35:00,05h 25m,4.1,540,35
715,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,VGO BUS,AC Seater/Sleeper,23:30:00,04:20:00,04h 50m,4.1,1249,15
716,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,New Babu Travels,AC Seater/Sleeper,22:45:00,03:45:00,05h 00m,4.1,498.1,19
717,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jain Pareek Travels,AC Seater/Sleeper,19:15:00,23:15:00,04h 00m,4.1,500,29
718,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Chouhan travels and Cargo,Non AC Seater/Sleeper,19:29:00,01:15:00,05h 46m,4.1,700,36
719,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Laxmi Shatabdi Travels,Non AC Seater/Sleeper,21:30:00,02:00:00,04h 30m,4.1,800,40
720,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Shre Ganesh Travels (VR SIYOL),AC Seater/Sleeper,16:00:00,19:00:00,03h 00m,4.1,1100,32
721,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jain Pareek Travels,Non AC Seater/Sleeper,18:30:00,23:14:00,04h 44m,4.1,475,32
722,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Western Bus,AC Seater/Sleeper,22:00:00,03:00:00,05h 00m,4.1,800,30
723,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Gujarat Travels,AC Seater/Sleeper,17:30:00,23:30:00,06h 00m,4.1,1100,29
724,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Goyal Travels,AC Seater/Sleeper,20:00:00,01:00:00,05h 00m,4.1,500,17
725,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Gujarat Travels,AC Seater/Sleeper,22:50:00,03:15:00,04h 25m,4.1,1500,35
726,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Ravi Travels,AC Seater/Sleeper,19:30:00,00:35:00,05h 05m,4.1,500,27
727,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Thar Bus Service,AC Seater/Sleeper,23:40:00,05:05:00,05h 25m,4.1,499,27
728,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Laxmi Shatabdi Travels,Non AC Seater/Sleeper,19:30:00,00:40:00,05h 10m,4.1,1700,24
729,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Humsafar Travels,AC Seater/Sleeper,16:00:00,21:30:00,05h 30m,4.1,874,8
730,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Bharat Travels,Non AC Seater/Sleeper,18:00:00,23:55:00,05h 55m,4.1,648,36
731,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Gajraj bus service,AC Seater/Sleeper,16:15:00,21:05:00,04h 50m,4.1,2400,24
732,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Shrinath Solitaire,AC Seater/Sleeper,23:45:00,03:45:00,04h 00m,4.1,1000,6
733,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Goyal Travels,AC Seater/Sleeper,19:30:00,00:15:00,04h 45m,4.1,500,39
734,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Dhariwal Travels,AC Seater/Sleeper,19:30:00,23:20:00,03h 50m,4.1,1000,30
735,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Hans Travels (I) Private Limited,AC Seater/Sleeper,20:15:00,01:00:00,04h 45m,4.1,800,32
736,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Ravi Travels,AC Seater/Sleeper,20:00:00,01:15:00,05h 15m,4.1,700,29
737,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Goyal Travels,Non AC Seater/Sleeper,20:30:00,02:00:00,05h 30m,4.1,650,30
738,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Kalpana Travels Pvt. Ltd.,Non AC Seater/Sleeper,22:35:00,05:05:00,06h 30m,4.1,350,33
739,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Sagwan Travels,AC Seater/Sleeper,22:00:00,03:19:00,05h 19m,4.1,360,33
740,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Raj travels Jhunjhunu,AC Seater/Sleeper,23:15:00,04:40:00,05h 25m,4.1,539,37
741,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Raj travels Jhunjhunu,AC Seater/Sleeper,22:45:00,04:10:00,05h 25m,4.1,539,37
742,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Chandra Travel Singhana,AC Seater/Sleeper,21:10:00,03:15:00,06h 05m,4.1,405,36
743,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Giriraj Tour And Travels,AC Seater/Sleeper,14:15:00,18:45:00,04h 30m,4.1,630,34
744,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Ajay Raj Travel Agency,AC Seater/Sleeper,22:05:00,03:30:00,05h 25m,4.1,555,36
745,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Mahalaxmi Travels,AC Seater/Sleeper,20:15:00,01:15:00,05h 00m,4.1,499,20
746,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Ajay Raj Travel Agency,AC Seater/Sleeper,23:05:00,03:50:00,04h 45m,4.1,463,31
747,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Western Bus,AC Seater/Sleeper,23:35:00,03:45:00,04h 10m,4.1,1310,36
748,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Pareek Travels,Non AC Seater/Sleeper,17:30:00,23:55:00,06h 25m,4.1,500,19
749,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Pareek Travels,AC Seater/Sleeper,20:00:00,00:45:00,04h 45m,4.1,450,28
750,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,SHRI SOLANKI TRAVELS,AC Seater/Sleeper,22:15:00,03:05:00,04h 50m,4.1,599,40
751,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Raj Travels(EXPRESS),AC Seater/Sleeper,18:35:00,00:35:00,06h 00m,4.1,800,36
752,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Kothari Travels (Shri Solanki Travels),Non AC Seater/Sleeper,20:00:00,02:30:00,06h 30m,4.1,600,37
753,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Raj Travels(EXPRESS),AC Seater/Sleeper,22:30:00,03:00:00,04h 30m,4.1,500,33
754,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,MJ Bhati Travels JJN,AC Seater/Sleeper,20:00:00,01:00:00,05h 00m,4.1,2589,30
755,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jai Shree Ganesh Travels,Non AC Seater/Sleeper,19:30:00,01:34:00,06h 04m,4.1,665,37
756,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,BG Travels,Non AC Seater/Sleeper,20:30:00,02:30:00,06h 00m,4.1,740,37
757,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Mahadev Travels,AC Seater/Sleeper,14:30:00,19:00:00,04h 30m,4.1,3000,44
758,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Mahadev Travels,AC Seater/Sleeper,17:15:00,22:30:00,05h 15m,4.1,4000,40
759,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Rajat Rides Tours and Travels,AC Seater/Sleeper,14:15:00,20:00:00,05h 45m,4.1,1000,22
760,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Amit Travels,AC Seater/Sleeper,23:50:00,04:50:00,05h 00m,4.1,799,34
761,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Shree Balaji Travels,AC Seater/Sleeper,14:15:00,19:35:00,05h 20m,4.1,1141.9,36
762,Jaipur,Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jain Mahaveer Travels,Non AC Seater/Sleeper,20:25:00,02:15:00,05h 50m,4.1,600,30
763,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 183015,Non AC Seater,14:35:00,19:30:00,04h 55m,3.6,209,42
764,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 166605,Non AC Seater,15:10:00,20:30:00,05h 20m,3.6,212,40
765,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 174532,Non AC Seater,16:00:00,20:45:00,04h 45m,3.6,212,42
766,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 163483,Non AC Seater,16:45:00,21:45:00,05h 00m,3.6,212,42
767,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 194420,AC Seater,17:15:00,21:00:00,03h 45m,3.6,378,11
768,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 194256,Non AC Seater,17:30:00,22:15:00,04h 45m,3.6,212,46
769,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,RSRTC - 191334,Non AC Seater,22:00:00,03:00:00,05h 00m,3.6,212,42
770,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,AC Seater/Sleeper,15:20:00,20:00:00,04h 40m,3.6,460,27
771,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Ashok Travels,Non AC Seater/Sleeper,15:30:00,21:45:00,06h 15m,3.6,585,30
772,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,Non AC Seater/Sleeper,16:30:00,22:45:00,06h 15m,3.6,350,34
773,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Ashok Travels Mandsaur Group,Non AC Seater/Sleeper,17:30:00,23:00:00,05h 30m,3.6,400,43
774,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,AC Seater/Sleeper,17:40:00,21:00:00,03h 20m,3.6,612,51
775,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Raj Travel (Laxmi Traveller),AC Seater/Sleeper,18:05:00,21:55:00,03h 50m,3.6,499,23
776,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Shree Devnarayan Travels,AC Seater/Sleeper,18:10:00,21:40:00,03h 30m,3.6,550,19
777,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,AC Seater/Sleeper,18:45:00,22:45:00,04h 00m,3.6,663,33
778,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Hans Travels (I) Private Limited,AC Seater/Sleeper,18:45:00,23:15:00,04h 30m,3.6,400,24
779,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,AC Seater/Sleeper,19:00:00,23:35:00,04h 35m,3.6,400,36
780,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,Non AC Seater/Sleeper,20:45:00,01:15:00,04h 30m,3.6,400,40
781,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,Non AC Seater/Sleeper,21:00:00,01:44:00,04h 44m,3.6,360,42
782,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,Non AC Seater/Sleeper,21:30:00,02:00:00,04h 30m,3.6,400,40
783,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,Non AC Seater/Sleeper,21:45:00,02:30:00,04h 45m,3.6,396,39
784,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,Non AC Seater/Sleeper,22:30:00,03:50:00,05h 20m,3.6,360,34
785,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Shri Mahadev Travelss,AC Seater/Sleeper,22:30:00,03:30:00,05h 00m,3.6,650,20
786,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,Non AC Seater/Sleeper,23:00:00,04:35:00,05h 35m,3.6,360,42
787,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,Non AC Seater/Sleeper,23:30:00,04:20:00,04h 50m,3.6,360,41
788,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,Non AC Seater/Sleeper,23:34:00,04:50:00,05h 16m,3.6,360,20
789,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jain travels regd,AC Seater/Sleeper,23:35:00,04:15:00,04h 40m,3.6,460,32
790,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Raj Travel (Laxmi Traveller),AC Seater/Sleeper,23:43:00,05:00:00,05h 17m,3.6,600,29
791,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Gajraj Travels,AC Seater/Sleeper,23:44:00,05:15:00,05h 31m,3.6,600,25
792,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,CHANDRA RAJ TRAVELS,AC Seater/Sleeper,23:45:00,04:45:00,05h 00m,3.6,460,37
793,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jakhar Travels,AC Seater/Sleeper,23:45:00,04:30:00,04h 45m,3.6,401,36
794,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,Jai Bajrang Travels,AC Seater/Sleeper,23:50:00,04:50:00,05h 00m,3.6,350,33
795,Pali,Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur,M R Travels,AC Seater/Sleeper,23:50:00,05:05:00,05h 15m,3.6,612,37
796,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,RSRTC - 195763,Non AC Seater,16:00:00,19:40:00,03h 40m,2,269,42
797,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,UPSRTC - KSN0274,Non AC Seater,18:00:00,00:01:00,06h 01m,2,289,49
798,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,Thar Bus Service,AC Seater/Sleeper,16:40:00,23:40:00,07h 00m,2,499,24
799,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,Rinku Travels,AC Seater/Sleeper,23:30:00,05:22:00,05h 52m,2,400,19
800,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,Rinku Travels,AC Seater/Sleeper,23:35:00,06:15:00,06h 40m,2,400,29
801,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,Bhagwati Travel Agency,AC Seater/Sleeper,22:40:00,04:40:00,06h 00m,2,719,18
802,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,Om Travels,Non AC Seater/Sleeper,23:00:00,04:29:00,05h 29m,2,450,38
803,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,BG Travels,AC Seater/Sleeper,14:30:00,20:10:00,05h 40m,2,925,35
804,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,Amar Travels (Agra),Non AC Seater/Sleeper,16:15:00,23:30:00,07h 15m,2,1620,16
805,Mathura,Jaipur,https://www.redbus.in/bus-tickets/mathura-to-jaipur,janta shatabdi travels,AC Seater/Sleeper,23:15:00,04:20:00,05h 05m,2,800,36
