Bus_no,From,To,Link,Bus_Name,Bus_Type,Bus_Dept,Bus_Arrival,Duration,Rating,Price,Seats
150,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,IntrCity SmartBus,AC Seater/Sleeper,21:35:00,06:20:00,08h 45m,4.6,659,20
151,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,RS YADAV SMART BUS,AC Seater/Sleeper,23:10:00,05:50:00,06h 40m,4.6,599,26
152,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,IntrCity SmartBus,AC Seater/Sleeper,22:05:00,05:50:00,07h 45m,4.6,479,21
153,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,FlixBus,AC Sleeper,23:30:00,07:00:00,07h 30m,4.6,535.71,12
154,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,IntrCity SmartBus,AC Seater/Sleeper,21:50:00,05:15:00,07h 25m,4.6,699,16
155,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Golden Temple Express Volvo,AC Seater/Sleeper,22:30:00,05:20:00,06h 50m,4.6,599,24
156,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Ram Dalal Holidays,AC Sleeper,23:45:00,06:15:00,06h 30m,4.6,650,10
157,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Muskan Tour And Travels private Limited,AC Semi Sleeper,23:10:00,05:30:00,06h 20m,4.6,699,47
158,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Golden Temple Express Volvo,AC Seater/Sleeper,22:30:00,05:30:00,07h 00m,4.6,649,29
159,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Golden Temple Express Volvo,AC Semi Sleeper,23:30:00,06:05:00,06h 35m,4.6,699,28
160,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,IntrCity SmartBus,AC Seater/Sleeper,23:55:00,06:00:00,06h 05m,4.6,599,29
161,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Golden Temple Express Volvo,AC Seater/Sleeper,23:54:00,06:30:00,06h 36m,4.6,599,34
162,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Khurana Bus Service,AC Seater,19:15:00,02:45:00,07h 30m,4.6,550,22
163,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Golden Temple Express Volvo,AC Seater/Sleeper,23:50:00,06:50:00,07h 00m,4.6,599,36
164,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Bhawani Travels,AC Seater/Sleeper,23:10:00,06:10:00,07h 00m,4.6,499,33
165,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Banjara Satguru Travels,AC Seater/Sleeper,23:40:00,06:55:00,07h 15m,4.6,599,22
166,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,K.S Travels,AC Semi Sleeper,23:45:00,06:30:00,06h 45m,4.6,600,44
167,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Lavish Travels,AC Seater/Sleeper,23:40:00,05:30:00,05h 50m,4.6,899,39
168,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Golden Temple Express Volvo,AC Seater/Sleeper,23:50:00,06:50:00,07h 00m,4.6,649,30
169,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Vijay Tour and Travels,AC Sleeper,16:20:00,01:30:00,09h 10m,4.6,1300,5
170,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,ADTC tour and Travels,AC Seater/Sleeper,23:10:00,05:15:00,06h 05m,4.6,600,26
171,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Deltin Travels Pvt Ltd,AC Seater/Sleeper,21:15:00,05:00:00,07h 45m,4.6,599,31
172,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,IntrCity SmartBus,AC Seater/Sleeper,22:45:00,06:40:00,07h 55m,4.6,719,19
173,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Big Bus,AC Seater/Sleeper,22:05:00,05:15:00,07h 10m,4.6,500,30
174,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,City Land Travels,AC Seater/Sleeper,23:59:00,07:30:00,07h 31m,4.6,670,31
175,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Travel Point,AC Seater/Sleeper,22:25:00,05:20:00,06h 55m,4.6,951.43,50
176,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Armaan Tour & Travels,AC Seater/Sleeper,21:30:00,06:00:00,08h 30m,4.6,799,29
177,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Deltin Travels Pvt Ltd,AC Seater/Sleeper,21:25:00,04:40:00,07h 15m,4.6,600,27
178,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Company,AC Sleeper,23:59:00,08:59:00,09h 00m,4.6,3850,30
179,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Company,AC Semi Sleeper,22:00:00,07:00:00,09h 00m,4.6,3300,43
180,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Indo Canadian Transport Company,AC Sleeper,20:00:00,05:00:00,09h 00m,4.6,3850,26
181,Jalandhar,Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport,Banjara Satguru Travels,AC Seater/Sleeper,23:35:00,06:25:00,06h 50m,4.6,711,38
182,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67132,AC Seater,17:40:00,00:50:00,07h 10m,4.5,1045,31
183,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67121,AC Seater,21:00:00,06:50:00,09h 50m,4.5,1169,29
184,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67121,AC Seater,22:20:00,06:50:00,08h 30m,4.5,1045,29
185,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,PEPSU (Punjab) - 67064,AC Seater,23:58:00,08:58:00,09h 00m,4.5,1169,36
186,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Zingbus Plus,AC Seater/Sleeper,22:30:00,06:25:00,07h 55m,4.5,1157,11
187,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Banjara Satguru Travels,AC Seater/Sleeper,22:40:00,06:06:00,07h 26m,4.5,676,19
188,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,AC Semi Sleeper,22:50:00,06:17:00,07h 27m,4.5,799,16
189,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,Non AC Seater/Sleeper,22:00:00,06:10:00,08h 10m,4.5,691,11
190,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,New Navyug Travels,AC Sleeper,22:45:00,06:10:00,07h 25m,4.5,875,6
191,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,21:00:00,05:05:00,08h 05m,4.5,809,16
192,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,22:45:00,07:55:00,09h 10m,4.5,699,20
193,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,23:15:00,08:05:00,08h 50m,4.5,749,24
194,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,AC Seater/Sleeper,22:20:00,05:55:00,07h 35m,4.5,691,13
195,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,22:15:00,07:15:00,09h 00m,4.5,699,24
196,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Ram Dalal Holidays,AC Sleeper,18:30:00,02:00:00,07h 30m,4.5,1140,10
197,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,AC Sleeper,23:00:00,07:00:00,08h 00m,4.5,800,16
198,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,23:30:00,07:20:00,07h 50m,4.5,799,24
199,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Zingbus Plus,AC Seater/Sleeper,20:00:00,04:05:00,08h 05m,4.5,796,11
200,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Yolo Bus,AC Seater/Sleeper,23:50:00,06:49:00,06h 59m,4.5,1130,14
201,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,RS YADAV SMART BUS,AC Seater/Sleeper,22:30:00,05:50:00,07h 20m,4.5,799,8
202,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,20:45:00,05:20:00,08h 35m,4.5,809,17
203,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Yolo Bus,AC Seater/Sleeper,23:20:00,07:04:00,07h 44m,4.5,700,19
204,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,AC Sleeper,23:40:00,07:30:00,07h 50m,4.5,899,15
205,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,FlixBus,AC Sleeper,21:00:00,05:25:00,08h 25m,4.5,1219.64,4
206,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Deltin Travels Pvt Ltd,AC Seater/Sleeper,22:30:00,06:46:00,08h 16m,4.5,700,12
207,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,AC Sleeper,23:30:00,08:00:00,08h 30m,4.5,899,27
208,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,21:30:00,07:45:00,10h 15m,4.5,1069,11
209,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,22:00:00,08:05:00,10h 05m,4.5,789,15
210,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Deltin Travels Pvt Ltd,AC Seater/Sleeper,22:30:00,06:46:00,08h 16m,4.5,700,9
211,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Ram Dalal Holidays,AC Sleeper,19:40:00,04:10:00,08h 30m,4.5,655,5
212,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Laxmi holidays,AC Sleeper,18:30:00,02:00:00,07h 30m,4.5,1724,7
213,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Ram Dalal Holidays,AC Sleeper,22:00:00,06:00:00,08h 00m,4.5,618,16
214,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Ashok Bus Service,AC Seater/Sleeper,18:20:00,02:15:00,07h 55m,4.5,832,19
215,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,23:58:00,08:00:00,08h 02m,4.5,959,13
216,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,ADTC tour and Travels,AC Semi Sleeper,22:25:00,05:00:00,06h 35m,4.5,799,17
217,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Volvo Bus Service,AC Seater/Sleeper,23:40:00,07:15:00,07h 35m,4.5,761,38
218,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,AC Seater/Sleeper,23:13:00,06:10:00,06h 57m,4.5,989,2
219,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Banjara Satguru Travels,AC Seater/Sleeper,23:35:00,06:05:00,06h 30m,4.5,629,33
220,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,City Land Travels,AC Seater/Sleeper,23:15:00,06:40:00,07h 25m,4.5,630,15
221,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Indo Canadian Transport Company,AC Sleeper,22:00:00,07:45:00,09h 45m,4.5,3850,35
222,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,AC Semi Sleeper,22:45:00,06:35:00,07h 50m,4.5,799,18
223,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Golden Temple Express Volvo,AC Seater/Sleeper,23:05:00,06:12:00,07h 07m,4.5,799,16
224,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,K.S Travels,AC Semi Sleeper,23:00:00,06:15:00,07h 15m,4.5,700,30
225,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Classic Travels,AC Seater/Sleeper,21:00:00,05:15:00,08h 15m,4.5,790,21
226,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Big Bus,AC Seater/Sleeper,21:15:00,05:00:00,07h 45m,4.5,590,33
227,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Muskan Tour And Travels private Limited,AC Semi Sleeper,22:40:00,05:10:00,06h 30m,4.5,999,9
228,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Banjara Satguru Travels,AC Seater/Sleeper,23:05:00,06:05:00,07h 00m,4.5,629,25
229,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,CAPITAL HOLIDAYS,AC Seater/Sleeper,20:30:00,04:00:00,07h 30m,4.5,585,29
230,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,CAPITAL HOLIDAYS,AC Seater/Sleeper,22:30:00,06:00:00,07h 30m,4.5,629,38
231,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Lavish Travels,AC Seater/Sleeper,18:15:00,03:30:00,09h 15m,4.5,629,18
232,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,RK Holiday,AC Seater/Sleeper,18:40:00,01:40:00,07h 00m,4.5,899,31
233,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Maheshwaram Travels,AC Seater/Sleeper,21:00:00,05:05:00,08h 05m,4.5,566,33
234,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,New National Travels,AC Seater/Sleeper,23:00:00,06:00:00,07h 00m,4.5,699,32
235,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,ADTC tour and Travels,AC Seater/Sleeper,22:40:00,05:00:00,06h 20m,4.5,749,6
236,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Ashok Bus Service,AC Seater/Sleeper,23:35:00,08:15:00,08h 40m,4.5,1202,33
237,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,NEW KING BUS SERVICE,AC Seater/Sleeper,22:50:00,05:35:00,06h 45m,4.5,599,26
238,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,FlixBus,AC Sleeper,23:30:00,07:25:00,07h 55m,4.5,1325.89,2
239,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Indo Canadian Transport Company,AC Semi Sleeper,23:30:00,09:15:00,09h 45m,4.5,3300,39
240,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Indo Canadian Transport Company,AC Semi Sleeper,19:30:00,05:15:00,09h 45m,4.5,3300,45
241,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Goel Tourist (Regd),AC Seater/Sleeper,21:40:00,04:40:00,07h 00m,4.5,720,8
242,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Travel Point,AC Seater/Sleeper,21:00:00,03:21:00,06h 21m,4.5,994,50
243,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,CALL2TRIP,AC Seater/Sleeper,22:40:00,05:40:00,07h 00m,4.5,550,13
244,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Travel Point,AC Seater/Sleeper,21:00:00,03:30:00,06h 30m,4.5,1044,40
245,Delhi,Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,FlixBus,AC Sleeper,17:45:00,02:10:00,08h 25m,4.5,1325.89,6
246,Delhi Airport,Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,PEPSU (Punjab) - 66667,AC Seater,17:31:00,22:30:00,04h 59m,4,711,27
247,Delhi Airport,Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,Indo Canadian Transport Company,AC Semi Sleeper,19:30:00,02:30:00,07h 00m,4,3300,45
248,Delhi Airport,Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,Indo Canadian Transport Company,AC Sleeper,22:00:00,05:00:00,07h 00m,4,3850,33
249,Delhi Airport,Patiala,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,Indo Canadian Transport Company,AC Semi Sleeper,23:30:00,06:30:00,07h 00m,4,3300,34
250,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,PEPSU (Punjab) - 67132,AC Seater,17:40:00,23:40:00,06h 00m,3.5,873,31
251,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,PEPSU (Punjab) - 67121,AC Seater,21:00:00,05:20:00,08h 20m,3.5,997,29
252,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,PEPSU (Punjab) - 67121,AC Seater,22:20:00,05:20:00,07h 00m,3.5,873,29
253,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,PEPSU (Punjab) - 67064,AC Seater,23:58:00,07:58:00,08h 00m,3.5,997,36
254,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,RSRTC - 156675,Non AC Seater,22:30:00,05:15:00,06h 45m,3.5,436,40
255,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Laxmi holidays,AC Sleeper,23:40:00,06:30:00,06h 50m,3.5,899,12
256,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,23:15:00,06:50:00,07h 35m,3.5,749,24
257,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Laxmi holidays,AC Seater/Sleeper,22:20:00,05:00:00,06h 40m,3.5,691,14
258,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Laxmi holidays,AC Sleeper,23:30:00,06:30:00,07h 00m,3.5,899,27
259,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,20:45:00,04:00:00,07h 15m,3.5,809,17
260,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Zingbus Plus,AC Seater/Sleeper,22:30:00,05:15:00,06h 45m,3.5,1322,8
261,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,22:15:00,06:00:00,07h 45m,3.5,699,24
262,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,21:00:00,03:50:00,06h 50m,3.5,809,16
263,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Yolo Bus,AC Seater/Sleeper,23:50:00,05:44:00,05h 54m,3.5,1070,14
264,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Laxmi holidays,AC Sleeper,23:00:00,05:30:00,06h 30m,3.5,800,16
265,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Yolo Bus,AC Seater/Sleeper,23:20:00,05:50:00,06h 30m,3.5,700,19
266,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,FlixBus,AC Sleeper,22:30:00,05:50:00,07h 20m,3.5,1219.64,4
267,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Zingbus Plus,AC Seater/Sleeper,20:00:00,03:00:00,07h 00m,3.5,1094,9
268,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,21:30:00,06:35:00,09h 05m,3.5,1069,11
269,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Golden Temple Express Volvo,AC Semi Sleeper,22:50:00,05:06:00,06h 16m,3.5,899,16
270,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,NueGo,AC Seater,18:00:00,00:25:00,06h 25m,3.5,416,22
271,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,NueGo,AC Seater,23:50:00,06:15:00,06h 25m,3.5,581,19
272,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,FlixBus,AC Sleeper,21:00:00,04:25:00,07h 25m,3.5,1219.64,4
273,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,22:45:00,06:30:00,07h 45m,3.5,699,20
274,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,NueGo,AC Seater,23:00:00,05:25:00,06h 25m,3.5,656,20
275,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,23:30:00,06:05:00,06h 35m,3.5,799,24
276,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Golden Temple Express Volvo,AC Seater/Sleeper,23:13:00,05:35:00,06h 22m,3.5,1099,1
277,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,New Navyug Travels,AC Sleeper,22:45:00,04:30:00,05h 45m,3.5,875,4
278,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,23:58:00,06:30:00,06h 32m,3.5,959,13
279,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Golden Temple Volvo Bus Service,AC Seater/Sleeper,23:40:00,05:00:00,05h 20m,3.5,886,38
280,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,ADTC tour and Travels,AC Semi Sleeper,22:25:00,04:00:00,05h 35m,3.5,799,17
281,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,IntrCity SmartBus,AC Seater/Sleeper,22:00:00,06:55:00,08h 55m,3.5,789,15
282,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Muskan Tour And Travels private Limited,AC Semi Sleeper,22:40:00,04:00:00,05h 20m,3.5,1099,9
283,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Banjara Satguru Travels,AC Seater/Sleeper,23:35:00,05:05:00,05h 30m,3.5,699,33
284,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Classic Travels,AC Seater/Sleeper,21:00:00,04:00:00,07h 00m,3.5,790,21
285,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Golden Temple Express Volvo,AC Seater/Sleeper,23:05:00,05:01:00,05h 56m,3.5,899,11
286,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,ADTC tour and Travels,AC Seater/Sleeper,22:40:00,04:00:00,05h 20m,3.5,749,6
287,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,K.S Travels,AC Semi Sleeper,23:00:00,05:45:00,06h 45m,3.5,700,30
288,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Deltin Travels Pvt Ltd,AC Seater/Sleeper,22:30:00,05:55:00,07h 25m,3.5,700,8
289,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,City Land Travels,AC Seater/Sleeper,23:15:00,05:50:00,06h 35m,3.5,700,14
290,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,FlixBus,AC Sleeper,17:45:00,01:10:00,07h 25m,3.5,1325.89,6
291,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,New National Travels,AC Seater/Sleeper,23:00:00,05:00:00,06h 00m,3.5,699,32
292,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Golden Temple Express Volvo,AC Semi Sleeper,22:45:00,04:56:00,06h 11m,3.5,899,16
293,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Deltin Travels Pvt Ltd,AC Seater/Sleeper,22:30:00,05:55:00,07h 25m,3.5,700,12
294,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,NEW KING BUS SERVICE,AC Seater/Sleeper,22:50:00,04:35:00,05h 45m,3.5,599,24
295,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Indo Canadian Transport Company,AC Sleeper,22:00:00,06:15:00,08h 15m,3.5,3850,33
296,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Banjara Satguru Travels,AC Seater/Sleeper,23:05:00,05:05:00,06h 00m,3.5,699,28
