Bus_no,From,To,Link,Bus_Name,Bus_Type,Bus_Dept,Bus_Arrival,Duration,Rating,Price,Seats
0,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 515,Non AC Seater,12:30:00,22:50:00,10h 20m,4.5,512,37
1,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 551,AC Seater,15:30:00,01:30:00,10h 00m,4.5,632,42
2,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 525,Non AC Seater,16:50:00,03:00:00,10h 10m,4.5,512,27
3,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 532,Non AC Seater,17:59:00,04:15:00,10h 16m,4.5,512,27
4,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 301,Non AC Seater,19:43:00,05:30:00,09h 47m,4.5,512,27
5,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 591,AC Seater,21:00:00,07:20:00,10h 20m,4.5,632,42
6,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 570,Non AC Seater,21:25:00,06:45:00,09h 20m,4.5,512,37
7,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 9,AC Seater,22:00:00,07:30:00,09h 30m,4.5,912,2
8,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 579,Non AC Seater,22:30:00,08:15:00,09h 45m,4.5,512,27
9,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 22,AC Seater,23:00:00,07:50:00,08h 50m,4.5,912,20
10,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 564,Non AC Seater,23:40:00,09:05:00,09h 25m,4.5,512,37
11,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Bedi Travels,AC Semi Sleeper,23:00:00,08:00:00,09h 00m,4.5,863,9
12,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,AC Semi Sleeper,23:30:00,08:00:00,08h 30m,4.5,1099,7
13,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Zingbus Plus,AC Semi Sleeper,22:35:00,08:10:00,09h 35m,4.5,913,8
14,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Deltin Travels Pvt Ltd,AC Semi Sleeper,23:30:00,08:00:00,08h 30m,4.5,1150,8
15,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Ram Dalal Holidays,AC Semi Sleeper,23:00:00,07:40:00,08h 40m,4.5,1178,5
16,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,AC Semi Sleeper,23:25:00,07:45:00,08h 20m,4.5,899,2
17,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Yolo Bus,AC Semi Sleeper,23:30:00,09:03:00,09h 33m,4.5,760,8
18,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,AC Semi Sleeper,23:55:00,07:25:00,07h 30m,4.5,979,33
19,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,AC Semi Sleeper,22:30:00,06:00:00,07h 30m,4.5,1161,20
20,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,PAL Travel Lines,AC Semi Sleeper,22:55:00,07:00:00,08h 05m,4.5,1259,24
21,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Metahills holidays,AC Semi Sleeper,22:30:00,07:00:00,08h 30m,4.5,1699,25
22,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Northern Travels,AC Semi Sleeper,23:00:00,07:30:00,08h 30m,4.5,750,32
23,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Royal Safari India Travels,AC Semi Sleeper,23:00:00,08:00:00,09h 00m,4.5,904,18
24,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Heera Himachal Holidays,AC Semi Sleeper,21:30:00,06:30:00,09h 00m,4.5,1399,13
25,Delhi,Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Royal Travels Hills,AC Semi Sleeper,22:30:00,06:30:00,08h 00m,4.5,1399,31
26,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 103,Non AC Seater,17:18:00,02:15:00,08h 57m,2.2,512,37
27,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 181,Non AC Seater,17:50:00,04:15:00,10h 25m,2.2,512,37
28,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 104,AC Seater,18:20:00,04:30:00,10h 10m,2.2,632,34
29,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 188,Non AC Seater,19:25:00,04:57:00,09h 32m,2.2,512,37
30,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 2040093,Non AC Seater,19:40:00,05:12:00,09h 32m,2.2,512,36
31,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 1711,Non AC Seater,20:00:00,05:30:00,09h 30m,2.2,512,35
32,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 3,AC Seater,21:00:00,06:00:00,09h 00m,2.2,912,1
33,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 108,AC Seater,21:20:00,06:52:00,09h 32m,2.2,632,35
34,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 1712,Non AC Seater,21:30:00,06:00:00,08h 30m,2.2,512,37
35,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 130,Non AC Seater,21:45:00,06:15:00,08h 30m,2.2,512,31
36,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 179,Non AC Seater,22:00:00,06:30:00,08h 30m,2.2,512,27
37,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 92,AC Seater,22:30:00,07:20:00,08h 50m,2.2,912,1
38,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 136,Non AC Seater,22:30:00,06:30:00,08h 00m,2.2,512,27
39,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,RSRTC - 192348,AC Seater,16:30:00,02:00:00,09h 30m,2.2,1117,27
40,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Laxmi holidays,AC Semi Sleeper,20:30:00,04:30:00,08h 00m,2.2,799,2
41,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Ram Dalal Holidays,AC Semi Sleeper,22:00:00,06:40:00,08h 40m,2.2,950,1
42,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Zingbus Plus,AC Semi Sleeper,20:30:00,05:10:00,08h 40m,2.2,620,9
43,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Ram Dalal Holidays,AC Semi Sleeper,21:30:00,05:00:00,07h 30m,2.2,779,5
44,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Bedi Travels,AC Semi Sleeper,21:30:00,05:30:00,08h 00m,2.2,864,6
45,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Deltin Travels Pvt Ltd,AC Semi Sleeper,21:20:00,04:50:00,07h 30m,2.2,729,3
46,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Yolo Bus,AC Semi Sleeper,12:00:00,20:50:00,08h 50m,2.2,700,32
47,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Ram Dalal Holidays,AC Semi Sleeper,21:45:00,06:25:00,08h 40m,2.2,899,11
48,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,PAL Travel Lines,AC Semi Sleeper,21:25:00,05:30:00,08h 05m,2.2,1259,21
49,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,RAO TRAVELS INDIA PVT LTD.,AC Seater,17:30:00,07:00:00,13h 30m,2.2,1499,32
50,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,City Land Travels,AC Semi Sleeper,22:00:00,05:00:00,07h 00m,2.2,1098,15
51,Shimla,Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Royal Safari India Travels,AC Semi Sleeper,14:00:00,22:20:00,08h 20m,2.2,660,25
52,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 606,Non AC Seater,12:40:00,19:30:00,06h 50m,3.9,364,36
53,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 620,Non AC Seater,15:10:00,20:40:00,05h 30m,3.9,364,36
54,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 401270,Non AC Seater,17:05:00,21:05:00,04h 00m,3.9,310,27
55,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 621,Non AC Seater,17:10:00,22:00:00,04h 50m,3.9,364,28
56,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 955,Non AC Seater,17:40:00,23:55:00,06h 15m,3.9,334,37
57,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 622,Non AC Seater,21:15:00,02:30:00,05h 15m,3.9,369,37
58,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165842,Non AC Seater,13:55:00,20:00:00,06h 05m,3.9,456.2,42
59,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165844,Non AC Seater,16:18:00,20:48:00,04h 30m,3.9,383.85,41
60,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Laxmi holidays,AC Semi Sleeper,20:20:00,01:15:00,04h 55m,3.9,699,25
61,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Ram Dalal Holidays,AC Semi Sleeper,21:15:00,01:20:00,04h 05m,3.9,760,14
62,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Northern Travels,AC Semi Sleeper,21:45:00,01:30:00,03h 45m,3.9,640,15
63,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Ram Dalal Holidays,AC Semi Sleeper,22:00:00,03:10:00,05h 10m,3.9,741,18
64,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Bedi Travels,AC Semi Sleeper,22:05:00,02:05:00,04h 00m,3.9,630,11
65,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Himalayan Nomad Ktc,AC Semi Sleeper,22:05:00,01:30:00,03h 25m,3.9,575,17
66,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Himalayan Nomad Ktc,AC Semi Sleeper,22:25:00,01:45:00,03h 20m,3.9,575,16
67,Hamirpur Himachal Pradesh,Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Laxmi holidays,AC Semi Sleeper,22:20:00,03:15:00,04h 55m,3.9,749,28
68,Chandigarh,Hamirpur Himachal Pradesh,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1515,Non AC Seater,13:20:00,20:15:00,06h 55m,3.3,373,37
69,Chandigarh,Hamirpur Himachal Pradesh,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1529,Non AC Seater,13:56:00,19:05:00,05h 09m,3.3,364,37
70,Chandigarh,Hamirpur Himachal Pradesh,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1516,AC Seater,15:00:00,18:50:00,03h 50m,3.3,340,32
71,Chandigarh,Hamirpur Himachal Pradesh,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1468,Non AC Seater,15:30:00,21:20:00,05h 50m,3.3,302,36
72,Chandigarh,Hamirpur Himachal Pradesh,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1546,Non AC Seater,16:25:00,21:15:00,04h 50m,3.3,334,23
73,Chandigarh,Hamirpur Himachal Pradesh,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 9235,AC Seater,16:40:00,22:00:00,05h 20m,3.3,399,44
74,Chandigarh,Hamirpur Himachal Pradesh,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 401670,Non AC Seater,18:00:00,22:00:00,04h 00m,3.3,310,34
75,Chandigarh,Hamirpur Himachal Pradesh,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1549,Non AC Seater,18:15:00,01:00:00,06h 45m,3.3,362,37
76,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 656,Non AC Seater,15:10:00,05:00:00,13h 50m,4,731,37
77,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 603,Non AC Seater,16:40:00,05:00:00,12h 20m,4,643,33
78,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 602,Non AC Seater,17:20:00,04:00:00,10h 40m,4,604,35
79,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 601,Non AC Seater,18:30:00,04:30:00,10h 00m,4,580,37
80,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 651,Non AC Seater,19:40:00,05:00:00,09h 20m,4,580,28
81,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 15,AC Seater,20:00:00,04:30:00,08h 30m,4,1068,1
82,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Laxmi holidays,AC Semi Sleeper,20:20:00,05:30:00,09h 10m,4,799,16
83,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Ram Dalal Holidays,AC Semi Sleeper,21:15:00,05:15:00,08h 00m,4,760,14
84,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Bedi Travels,AC Semi Sleeper,22:05:00,06:30:00,08h 25m,4,630,11
85,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Ram Dalal Holidays,AC Semi Sleeper,22:00:00,06:40:00,08h 40m,4,741,18
86,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Northern Travels,AC Semi Sleeper,21:45:00,05:30:00,07h 45m,4,630,15
87,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Laxmi holidays,AC Semi Sleeper,22:20:00,07:30:00,09h 10m,4,849,28
88,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Himalayan Nomad Ktc,AC Semi Sleeper,22:05:00,05:30:00,07h 25m,4,575,16
89,Hamirpur Himachal Pradesh,Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Himalayan Nomad Ktc,AC Semi Sleeper,22:25:00,06:00:00,07h 35m,4,575,15
90,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RSRTC - 178237,Non AC Seater,13:10:00,18:15:00,05h 05m,3.6,326,41
91,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RSRTC - 183801,Non AC Seater,15:30:00,21:00:00,05h 30m,3.6,320,42
92,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,AC Seater,12:00:00,17:05:00,05h 05m,3.6,520,8
93,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Orbit Aviation Pvt Ltd,AC Semi Sleeper,12:55:00,18:55:00,06h 00m,3.6,459,43
94,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,AC Semi Sleeper,19:55:00,00:40:00,04h 45m,3.6,386,11
95,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,AC Seater/Sleeper,13:00:00,18:25:00,05h 25m,3.6,450,14
96,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,AC Seater,14:30:00,19:35:00,05h 05m,3.6,520,24
97,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Kartar Travels Private Limited,AC Semi Sleeper,19:00:00,23:59:00,04h 59m,3.6,531,27
98,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,AC Seater,15:30:00,20:35:00,05h 05m,3.6,533,30
99,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,AC Seater,16:00:00,22:10:00,06h 10m,3.6,270.54,30
100,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,AC Semi Sleeper,17:30:00,23:30:00,06h 00m,3.6,464,36
101,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,AC Seater,16:30:00,21:55:00,05h 25m,3.6,496,32
102,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Seater/Sleeper,17:00:00,23:05:00,06h 05m,3.6,449,28
103,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Semi Sleeper,17:00:00,22:50:00,05h 50m,3.6,749,16
104,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,AC Seater,17:30:00,22:35:00,05h 05m,3.6,496,39
105,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Holiday Appeal Private Limited,AC Semi Sleeper,18:00:00,22:45:00,04h 45m,3.6,600,34
106,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,AC Semi Sleeper,19:15:00,23:45:00,04h 30m,3.6,674,9
107,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,AC Semi Sleeper,18:00:00,00:15:00,06h 15m,3.6,700,5
108,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Sleeper,18:00:00,23:30:00,05h 30m,3.6,699,24
109,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Semi Sleeper,18:00:00,23:30:00,05h 30m,3.6,599,22
110,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,AC Semi Sleeper,19:25:00,01:05:00,05h 40m,3.6,729,24
111,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,AC Seater,18:00:00,00:05:00,06h 05m,3.6,597.32,18
112,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Sleeper,18:30:00,23:50:00,05h 20m,3.6,829,17
113,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Jamna Travels (Delhi),AC Seater/Sleeper,18:30:00,23:59:00,05h 29m,3.6,699,24
114,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,AC Seater/Sleeper,18:30:00,23:50:00,05h 20m,3.6,559,21
115,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,AC Sleeper,18:30:00,00:05:00,05h 35m,3.6,618,9
116,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,AC Semi Sleeper,18:45:00,00:10:00,05h 25m,3.6,464,36
117,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,AC Seater,18:35:00,00:50:00,06h 15m,3.6,616.07,24
118,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,TANISHQ HOLIDAYS TOUR,AC Semi Sleeper,19:30:00,23:30:00,04h 00m,3.6,850,19
119,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,A N Holidays,AC Semi Sleeper,19:30:00,23:55:00,04h 25m,3.6,584,23
120,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,AC Semi Sleeper,20:15:00,00:45:00,04h 30m,3.6,584,15
121,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,AC Semi Sleeper,20:15:00,01:25:00,05h 10m,3.6,665,23
122,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Kartar Travels Private Limited,AC Semi Sleeper,20:30:00,01:30:00,05h 00m,3.6,495,24
123,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,AC Seater,20:30:00,01:50:00,05h 20m,3.6,540,24
124,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,AC Semi Sleeper,20:30:00,01:30:00,05h 00m,3.6,503,22
125,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,AC Semi Sleeper,20:35:00,01:05:00,04h 30m,3.6,674,28
126,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,AC Semi Sleeper,20:45:00,01:25:00,04h 40m,3.6,700,29
127,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,AC Semi Sleeper,21:00:00,01:45:00,04h 45m,3.6,728,24
128,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Shub Yatra Holidays,AC Sleeper,22:00:00,03:30:00,05h 30m,3.6,719,30
129,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,AC Semi Sleeper,22:20:00,03:20:00,05h 00m,3.6,630,29
130,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,AC Semi Sleeper,22:40:00,03:00:00,04h 20m,3.6,540,29
131,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RK Holiday,AC Seater/Sleeper,18:40:00,23:20:00,04h 40m,3.6,617,39
132,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Golden Temple Express Volvo,AC Semi Sleeper,22:45:00,04:10:00,05h 25m,3.6,599,20
133,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Golden Temple Express Volvo,AC Semi Sleeper,22:50:00,04:05:00,05h 15m,3.6,599,20
134,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,AC Semi Sleeper,18:45:00,00:40:00,05h 55m,3.6,616.07,3
135,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,AC Semi Sleeper,18:45:00,23:45:00,05h 00m,3.6,797,37
136,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Kartar Travels Private Limited,AC Semi Sleeper,23:30:00,04:15:00,04h 45m,3.6,540,32
137,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Semi Sleeper,19:00:00,00:15:00,05h 15m,3.6,500,15
138,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Lucky Bus Service,AC Seater/Sleeper,21:00:00,02:20:00,05h 20m,3.6,809,28
139,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Semi Sleeper,19:00:00,23:55:00,04h 55m,3.6,500,26
140,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Holiday Appeal Private Limited,AC Semi Sleeper,19:00:00,23:45:00,04h 45m,3.6,600,29
141,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bharmani Travels,AC Semi Sleeper,20:15:00,01:10:00,04h 55m,3.6,540,36
142,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Himalayan Nomad Ktc,AC Semi Sleeper,21:00:00,01:40:00,04h 40m,3.6,788,41
143,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,AC Semi Sleeper,19:00:00,00:45:00,05h 45m,3.6,700,7
144,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Semi Sleeper,19:00:00,23:55:00,04h 55m,3.6,599,20
145,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Orbit Aviation Pvt Ltd,AC Semi Sleeper,20:30:00,01:45:00,05h 15m,3.6,574,17
146,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Muskan Tour And Travels private Limited,AC Semi Sleeper,22:40:00,02:50:00,04h 10m,3.6,599,31
147,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,AC Semi Sleeper,19:30:00,01:05:00,05h 35m,3.6,760,15
148,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,AC Semi Sleeper,20:00:00,01:30:00,05h 30m,3.6,662,31
149,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,AC Seater/Sleeper,19:30:00,00:50:00,05h 20m,3.6,499,34
150,Delhi,Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,AC Semi Sleeper,19:30:00,01:00:00,05h 30m,3.6,700,5
